algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,train_preprocess_time,train_main_time,execute_preprocess_time,execute_main_time,execute_postprocess_time,status,error_message,repetition,hyper_params,hyper_params_id,ROC_AUC,RANGE_ROC_AUC,RANGE_PR_VOLUME
COF,CalIt2,CalIt2-traffic,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,MULTIVARIATE,,,,6.608913898468018,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.8385234443725874,0.8485374754898614,0.36330863781166906
COF,Metro,metro-traffic-volume,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/Metro/metro-traffic-volume/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,Dodgers,101-freeway-traffic,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/Dodgers/101-freeway-traffic/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,01_Lev_fault_Temp_corr_seed_11_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/01_Lev_fault_Temp_corr_seed_11_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,02_Lev_fault_Temp_corr_seed_17_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/02_Lev_fault_Temp_corr_seed_17_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,03_Lev_fault_Temp_corr_seed_19_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/03_Lev_fault_Temp_corr_seed_19_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,04_Lev_fault_Temp_corr_seed_23_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/04_Lev_fault_Temp_corr_seed_23_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,05_Lev_fault_Temp_corr_seed_27_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/05_Lev_fault_Temp_corr_seed_27_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,06_Lev_fault_Temp_corr_seed_29_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/06_Lev_fault_Temp_corr_seed_29_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,07_Lev_fault_Temp_corr_seed_31_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/07_Lev_fault_Temp_corr_seed_31_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,08_Lev_fault_Temp_corr_seed_33_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/08_Lev_fault_Temp_corr_seed_33_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,09_Lev_fault_Temp_corr_seed_37_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/09_Lev_fault_Temp_corr_seed_37_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,10_Lev_fault_Temp_corr_seed_39_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/10_Lev_fault_Temp_corr_seed_39_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,11_Lev_fault_Temp_corr_seed_41_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/11_Lev_fault_Temp_corr_seed_41_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,12_Lev_fault_Temp_corr_seed_43_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/12_Lev_fault_Temp_corr_seed_43_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,13_Lev_fault_Temp_corr_seed_666_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/13_Lev_fault_Temp_corr_seed_666_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,14_Lev_fault_Temp_corr_seed_47_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/14_Lev_fault_Temp_corr_seed_47_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,15_Lev_fault_Temp_corr_seed_49_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/15_Lev_fault_Temp_corr_seed_49_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,16_Lev_fault_Temp_corr_seed_53_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/16_Lev_fault_Temp_corr_seed_53_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,17_Lev_fault_Temp_corr_seed_57_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/17_Lev_fault_Temp_corr_seed_57_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,18_Lev_fault_Temp_corr_seed_59_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/18_Lev_fault_Temp_corr_seed_59_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,19_Lev_fault_Temp_corr_seed_62_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/19_Lev_fault_Temp_corr_seed_62_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,20_Lev_fault_Temp_corr_seed_67_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/20_Lev_fault_Temp_corr_seed_67_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,21_Lev_fault_Temp_corr_seed_73_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/21_Lev_fault_Temp_corr_seed_73_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,22_Lev_fault_Temp_corr_seed_777_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/22_Lev_fault_Temp_corr_seed_777_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,23_Lev_fault_Temp_corr_seed_79_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/23_Lev_fault_Temp_corr_seed_79_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,24_Lev_fault_Temp_corr_seed_83_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/24_Lev_fault_Temp_corr_seed_83_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,25_Lev_corr_Temp_fault_seed_111_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/25_Lev_corr_Temp_fault_seed_111_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,26_Lev_corr_Temp_fault_seed_113_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/26_Lev_corr_Temp_fault_seed_113_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,27_Lev_corr_Temp_fault_seed_115_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/27_Lev_corr_Temp_fault_seed_115_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,28_Lev_corr_Temp_fault_seed_119_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/28_Lev_corr_Temp_fault_seed_119_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,29_Lev_corr_Temp_fault_seed_120_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/29_Lev_corr_Temp_fault_seed_120_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,30_Lev_corr_Temp_fault_seed_130_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/30_Lev_corr_Temp_fault_seed_130_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,31_Lev_corr_Temp_fault_seed_132_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/31_Lev_corr_Temp_fault_seed_132_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,32_Lev_corr_Temp_fault_seed_137_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/32_Lev_corr_Temp_fault_seed_137_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,33_Lev_corr_Temp_fault_seed_139_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/33_Lev_corr_Temp_fault_seed_139_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,34_Lev_corr_Temp_fault_seed_151_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/34_Lev_corr_Temp_fault_seed_151_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,35_Lev_corr_Temp_fault_seed_153_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/35_Lev_corr_Temp_fault_seed_153_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,36_Lev_corr_Temp_fault_seed_159_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/36_Lev_corr_Temp_fault_seed_159_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,37_Lev_corr_Temp_fault_seed_163_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/37_Lev_corr_Temp_fault_seed_163_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,38_Lev_corr_Temp_fault_seed_166_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/38_Lev_corr_Temp_fault_seed_166_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,39_Lev_corr_Temp_fault_seed_170_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/39_Lev_corr_Temp_fault_seed_170_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,40_Lev_corr_Temp_fault_seed_180_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/40_Lev_corr_Temp_fault_seed_180_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,41_Lev_corr_Temp_fault_seed_181_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/41_Lev_corr_Temp_fault_seed_181_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,42_Lev_corr_Temp_fault_seed_185_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/42_Lev_corr_Temp_fault_seed_185_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,43_Lev_corr_Temp_fault_seed_189_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/43_Lev_corr_Temp_fault_seed_189_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,44_Lev_corr_Temp_fault_seed_190_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/44_Lev_corr_Temp_fault_seed_190_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,45_Lev_corr_Temp_fault_seed_193_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/45_Lev_corr_Temp_fault_seed_193_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,46_Lev_corr_Temp_fault_seed_194_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/46_Lev_corr_Temp_fault_seed_194_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
